,x,y
6670,5,58
6671,60,46
6672,5,58
6673,77,72
6674,5,58
6675,60,46
6676,77,72
6677,5,58
6678,60,46
6679,7,11
6680,60,46
6681,60,46
6682,60,46
6683,62,78
6684,77,72
6685,33,21
6686,60,46
6687,77,72
6688,60,46
6689,71,59
6690,77,72
6691,60,46
6692,60,46
6693,60,46
6694,49,39
6695,60,46
6696,60,46
6697,0,67
6698,77,72
6699,72,77
6700,60,46
6701,60,46
6702,7,11
6703,60,46
6704,60,46
6705,5,58
6706,60,46
6707,60,46
6708,50,60
6709,50,90
6710,5,46
6711,60,46
6712,5,58
6713,60,46
6714,5,58
6715,60,46
6716,60,46
6717,5,58
6718,5,58
6719,71,59
6720,77,72
6721,60,46
6722,60,46
6723,60,46
6724,77,72
6725,60,46
6726,77,72
6727,60,46
6728,60,46
6729,5,58
6730,60,46
6731,5,58
6732,7,11
6733,60,46
6734,60,46
6735,77,72
6736,5,58
6737,60,46
6738,77,72
6739,7,11
6740,72,77
6741,60,46
6742,7,11
6743,60,46
6744,5,58
6745,72,77
6746,77,72
6747,50,60
6748,60,46
6749,60,46
6750,60,46
6751,5,58
6752,77,72
6753,5,58
6754,5,58
6755,60,46
6756,60,46
6757,60,46
6758,60,46
6759,60,46
6760,60,46
6761,60,46
6762,60,46
6763,60,46
6764,5,58
6765,60,46
6766,60,46
6767,5,58
6768,60,46
6769,5,58
6770,5,58
6771,5,58
6772,60,46
6773,77,72
6774,5,58
6775,5,58
6776,77,72
6777,5,58
6778,60,46
6779,60,46
6780,77,72
6781,77,72
6782,60,46
6783,60,46
6784,77,72
6785,60,46
6786,60,46
6787,5,58
6788,77,72
6789,60,46
6790,77,72
6791,77,72
6792,60,46
6793,77,72
6794,60,46
6795,60,46
6796,60,46
6797,60,46
6798,60,46
6799,60,46
6800,5,58
6801,5,58
6802,50,90
6803,77,72
6804,60,46
6805,72,77
6806,60,46
6807,60,46
6808,60,46
6809,5,58
6810,71,59
6811,77,72
6812,77,72
6813,5,58
6814,77,72
6815,60,46
6816,60,46
6817,60,46
6818,71,59
6819,60,46
6820,5,58
6821,60,46
6822,60,46
6823,5,58
6824,77,72
6825,0,67
6826,77,72
6827,60,46
6828,60,46
6829,60,46
6830,5,58
6831,5,58
6832,60,46
6833,72,77
6834,60,46
6835,60,46
6836,4,91
6837,44,30
6838,77,72
6839,60,46
6840,71,59
6841,60,46
6842,60,46
6843,60,46
6844,77,72
6845,77,72
6846,77,72
6847,7,11
6848,7,11
6849,72,77
6850,5,58
6851,60,46
6852,60,46
6853,5,58
6854,60,46
6855,60,46
6856,60,46
6857,77,72
6858,60,46
6859,60,46
6860,60,46
6861,5,58
6862,77,72
6863,60,46
6864,60,46
6865,5,58
6866,60,46
6867,60,46
6868,77,72
6869,60,46
6870,60,46
6871,60,46
6872,77,72
6873,77,72
6874,77,72
6875,71,59
6876,5,58
6877,77,72
6878,77,72
6879,40,41
6880,77,72
6881,77,72
6882,77,72
6883,60,46
6884,60,46
6885,50,90
6886,60,46
6887,60,46
6888,77,72
6889,77,72
6890,60,46
6891,34,11
6892,60,46
6893,60,46
6894,60,46
6895,60,46
6896,7,11
6897,77,72
6898,50,60
6899,60,46
6900,60,46
6901,77,72
6902,62,78
6903,60,46
6904,60,46
6905,60,46
6906,60,46
6907,60,46
6908,60,46
6909,77,72
6910,77,72
6911,60,46
6912,40,41
6913,62,78
6914,7,11
6915,5,58
6916,62,78
6917,5,58
6918,60,46
6919,5,58
6920,60,46
6921,60,46
6922,33,21
6923,60,46
6924,77,72
6925,60,46
6926,77,72
6927,60,46
6928,60,46
6929,60,46
6930,60,46
6931,49,39
6932,60,46
6933,60,46
6934,60,46
6935,5,58
6936,5,58
6937,77,72
6938,16,32
6939,7,11
6940,60,46
6941,5,58
6942,5,58
6943,60,46
6944,60,46
6945,60,46
6946,77,72
6947,60,46
6948,60,46
6949,60,46
6950,77,72
6951,5,58
6952,77,72
6953,77,72
6954,77,72
6955,60,46
6956,5,58
6957,60,46
6958,60,46
6959,77,72
6960,60,46
6961,60,46
6962,71,59
6963,60,46
6964,60,46
6965,5,58
6966,5,58
6967,60,46
6968,60,46
6969,60,46
6970,5,58
6971,60,46
6972,77,72
6973,60,46
6974,60,46
6975,60,46
6976,77,72
6977,77,72
6978,60,46
6979,60,46
6980,60,46
6981,60,46
6982,5,58
6983,5,58
6984,77,72
6985,77,72
6986,60,46
6987,34,11
6988,72,77
6989,5,58
6990,5,58
6991,77,72
6992,60,46
6993,60,46
6994,60,46
6995,5,58
6996,60,46
6997,60,46
6998,60,46
6999,60,46
7000,50,60
7001,5,58
7002,77,72
7003,50,60
7004,60,46
7005,60,46
7006,14,97
7007,71,59
7008,77,72
7009,5,58
7010,5,58
7011,5,58
7012,40,41
7013,60,46
7014,62,78
7015,60,46
7016,60,46
7017,5,58
7018,77,72
7019,5,58
7020,7,11
7021,60,46
7022,60,46
7023,5,46
7024,60,46
7025,60,46
7026,77,72
7027,7,11
7028,5,58
7029,60,46
7030,60,46
7031,60,46
7032,60,46
7033,5,58
7034,5,58
7035,5,58
7036,71,59
7037,77,72
7038,77,72
7039,14,97
7040,77,72
7041,77,72
7042,5,58
7043,5,58
7044,77,72
7045,60,46
7046,60,46
7047,77,72
7048,5,58
7049,60,46
7050,60,46
7051,5,58
7052,16,32
7053,60,46
7054,71,59
7055,5,58
7056,60,46
7057,5,46
7058,5,58
7059,5,58
7060,50,60
7061,60,46
7062,7,11
7063,60,46
7064,7,11
7065,34,11
7066,5,58
7067,60,46
7068,60,46
7069,72,77
7070,7,11
7071,72,77
7072,5,58
7073,34,11
7074,60,46
7075,5,58
7076,60,46
7077,60,46
7078,14,97
7079,62,78
7080,60,46
7081,60,46
7082,60,46
7083,5,58
7084,77,72
7085,77,72
7086,60,46
7087,60,46
7088,60,46
7089,5,58
7090,77,72
7091,60,46
7092,60,46
7093,49,39
7094,60,46
7095,60,46
7096,5,58
7097,77,72
7098,60,46
7099,49,39
7100,60,46
7101,49,39
7102,60,46
7103,5,58
7104,60,46
7105,60,46
7106,5,58
7107,77,72
7108,0,67
7109,60,46
7110,77,72
7111,60,46
7112,60,46
7113,60,46
7114,60,46
7115,0,67
7116,60,46
7117,77,72
7118,77,72
7119,71,59
7120,77,72
7121,60,46
7122,77,72
7123,5,58
7124,67,15
7125,5,58
7126,5,58
7127,50,90
7128,60,46
7129,60,46
7130,60,46
7131,72,77
7132,5,58
7133,60,46
7134,60,46
7135,5,58
7136,5,58
7137,5,58
7138,77,72
7139,77,72
7140,5,58
7141,60,46
7142,5,58
7143,5,58
7144,60,46
7145,5,58
7146,77,72
7147,77,72
7148,60,46
7149,77,72
7150,72,77
7151,60,46
7152,5,46
7153,60,46
7154,60,46
7155,72,77
7156,77,72
7157,60,46
7158,49,39
7159,60,46
7160,60,46
7161,60,46
7162,60,46
7163,33,21
7164,60,46
7165,60,46
7166,60,46
7167,0,67
7168,72,77
7169,60,46
7170,5,58
7171,60,46
7172,60,46
7173,60,46
7174,60,46
7175,60,46
7176,60,46
7177,60,46
7178,60,46
7179,60,46
7180,60,46
7181,60,46
7182,67,15
7183,77,72
7184,60,46
7185,60,46
7186,60,46
7187,5,58
7188,71,59
7189,60,46
7190,60,46
7191,60,46
7192,72,77
7193,34,11
7194,60,46
7195,60,46
7196,77,72
7197,62,78
7198,62,78
7199,7,11
7200,60,46
7201,63,78
7202,60,46
7203,5,58
7204,60,46
7205,60,46
7206,60,46
7207,60,46
7208,72,77
7209,60,46
7210,60,46
7211,77,72
7212,7,11
7213,60,46
7214,60,46
7215,60,46
7216,34,11
7217,77,72
7218,5,58
7219,5,58
7220,5,58
7221,5,58
7222,60,46
7223,60,46
7224,60,46
7225,60,46
7226,5,58
7227,60,46
7228,77,72
7229,60,46
7230,77,72
7231,77,72
7232,77,72
7233,77,72
7234,60,46
7235,60,46
7236,60,46
7237,5,58
7238,60,46
7239,5,58
7240,60,46
7241,60,46
7242,60,46
7243,5,58
7244,77,72
7245,60,46
7246,60,46
7247,60,46
7248,60,46
7249,77,72
7250,60,46
7251,60,46
7252,77,72
7253,60,46
7254,60,46
7255,60,46
7256,77,72
7257,77,72
7258,77,72
7259,60,46
7260,60,46
7261,60,46
7262,77,72
7263,60,46
7264,60,46
7265,60,46
7266,60,46
7267,60,46
7268,60,46
7269,77,72
7270,5,58
7271,60,46
7272,60,46
7273,60,46
7274,7,11
7275,60,46
7276,60,46
7277,60,46
7278,33,21
7279,42,10
7280,60,46
7281,60,46
7282,60,46
7283,60,46
7284,5,58
7285,60,46
7286,60,46
7287,60,46
7288,60,46
7289,60,46
7290,60,46
7291,5,58
7292,60,46
7293,60,46
7294,60,46
7295,60,46
7296,72,77
7297,60,46
7298,77,72
7299,60,46
7300,60,46
7301,60,46
7302,60,46
7303,42,10
7304,77,72
7305,5,58
7306,60,46
7307,60,46
7308,60,46
7309,60,46
7310,60,46
7311,60,46
7312,5,58
7313,60,46
7314,77,72
7315,5,58
7316,60,46
7317,60,46
7318,60,46
7319,77,72
7320,77,72
7321,60,46
7322,49,39
7323,77,72
7324,5,58
7325,60,46
7326,60,46
7327,77,72
7328,5,58
7329,77,72
7330,60,46
7331,77,72
7332,60,46
7333,7,11
7334,5,58
7335,60,46
7336,60,46
7337,49,39
7338,50,60
7339,77,72
7340,60,46
7341,60,46
7342,60,46
7343,60,46
7344,5,58
7345,60,46
7346,77,72
7347,5,58
7348,60,46
7349,77,72
7350,60,46
7351,60,46
7352,77,72
7353,5,58
7354,5,58
7355,60,46
7356,60,46
7357,60,46
7358,5,58
7359,5,58
7360,60,46
7361,60,46
7362,60,46
7363,60,46
7364,60,46
7365,60,46
7366,60,46
7367,60,46
7368,77,72
7369,60,46
7370,60,46
7371,77,72
7372,60,46
7373,60,46
7374,60,46
7375,5,58
7376,5,58
7377,5,58
7378,5,58
7379,5,58
7380,60,46
7381,77,72
7382,60,46
7383,60,46
7384,77,72
7385,77,72
7386,60,46
7387,77,72
7388,60,46
7389,49,39
7390,77,72
7391,71,59
7392,60,46
7393,60,46
7394,62,78
7395,60,46
7396,77,72
7397,77,72
7398,60,46
7399,77,72
7400,60,46
7401,77,72
7402,60,46
7403,60,46
7404,60,46
7405,77,72
7406,5,58
7407,60,46
7408,77,72
7409,60,46
7410,60,46
7411,60,46
7412,60,46
7413,5,58
7414,72,77
7415,7,11
7416,34,11
7417,7,11
7418,34,11
7419,72,77
7420,7,11
7421,60,46
7422,60,46
7423,60,46
7424,60,46
7425,60,46
7426,5,58
7427,5,58
7428,60,46
7429,60,46
7430,5,58
7431,62,78
7432,60,46
7433,60,46
7434,77,72
7435,5,58
7436,77,72
7437,60,46
7438,33,21
7439,60,46
7440,77,72
7441,60,46
7442,60,46
7443,5,58
7444,5,58
7445,60,46
7446,77,72
7447,60,46
7448,5,58
7449,62,78
7450,5,58
7451,77,72
7452,60,46
7453,60,46
7454,77,72
7455,60,46
7456,5,58
7457,72,77
7458,77,72
7459,40,41
7460,60,46
7461,60,46
7462,5,58
7463,60,46
7464,60,46
7465,72,77
7466,72,77
7467,60,46
7468,63,78
7469,60,46
7470,60,46
7471,60,46
7472,77,72
7473,60,46
7474,5,58
7475,60,46
7476,60,46
7477,5,58
7478,60,46
7479,71,59
7480,60,46
7481,5,58
7482,60,46
7483,5,58
7484,5,46
7485,60,46
7486,60,46
7487,60,46
7488,60,46
7489,60,46
7490,60,46
7491,33,21
7492,60,46
7493,60,46
7494,60,46
7495,60,46
7496,60,46
7497,60,46
7498,60,46
7499,60,46
7500,77,72
7501,14,97
7502,60,46
7503,60,46
7504,60,46
7505,5,46
7506,77,72
7507,67,15
7508,5,58
7509,5,58
7510,60,46
7511,7,11
7512,5,58
7513,5,58
7514,5,46
7515,60,46
7516,60,46
7517,60,46
7518,5,58
7519,72,77
7520,60,46
7521,60,46
7522,77,72
7523,5,58
7524,49,39
7525,7,11
7526,60,46
7527,60,46
7528,5,58
7529,77,72
7530,5,58
7531,60,46
7532,77,72
7533,77,72
7534,60,46
7535,60,46
7536,60,46
7537,7,11
7538,77,72
7539,77,72
7540,60,46
7541,77,72
7542,60,46
7543,5,58
7544,71,59
7545,60,46
7546,60,46
7547,62,78
7548,5,58
7549,5,58
7550,62,78
7551,71,59
7552,5,46
7553,5,58
7554,77,72
7555,77,72
7556,60,46
7557,5,58
7558,77,72
7559,60,46
7560,60,46
7561,60,46
7562,77,72
7563,5,46
7564,7,11
7565,60,46
7566,77,72
7567,5,58
7568,77,72
7569,77,72
7570,60,46
7571,60,46
7572,77,72
7573,60,46
7574,60,46
7575,60,46
7576,60,46
7577,60,46
7578,60,46
7579,60,46
7580,60,46
7581,60,46
7582,5,58
7583,5,58
7584,77,72
7585,60,46
7586,60,46
7587,77,72
7588,60,46
7589,60,46
7590,60,46
7591,33,21
7592,7,11
7593,60,46
7594,77,72
7595,60,46
7596,77,72
7597,77,72
7598,62,78
7599,77,72
7600,5,58
7601,60,46
7602,5,58
7603,60,46
7604,5,58
7605,5,58
7606,60,46
7607,60,46
7608,60,46
7609,60,46
7610,77,72
7611,60,46
7612,60,46
7613,60,46
7614,60,46
7615,77,72
7616,60,46
7617,60,46
7618,60,46
7619,5,58
7620,60,46
7621,60,46
7622,60,46
7623,60,46
7624,60,46
7625,60,46
7626,60,46
7627,60,46
7628,60,46
7629,60,46
7630,60,46
7631,5,58
7632,5,58
7633,77,72
7634,5,58
7635,5,58
7636,60,46
7637,77,72
7638,60,46
7639,60,46
7640,60,46
7641,60,46
7642,5,58
7643,60,46
7644,5,58
7645,60,46
7646,60,46
7647,60,46
7648,77,72
7649,60,46
7650,60,46
7651,77,72
7652,60,46
7653,77,72
7654,60,46
7655,60,46
7656,77,72
7657,60,46
7658,47,91
7659,60,46
7660,60,46
7661,60,46
7662,60,46
7663,60,46
7664,60,46
7665,5,58
7666,5,58
7667,77,72
7668,60,46
7669,77,72
7670,60,46
7671,60,46
7672,77,72
7673,60,46
7674,60,46
7675,60,46
7676,77,72
7677,60,46
7678,60,46
7679,60,46
7680,33,21
7681,60,46
7682,33,21
7683,60,46
7684,60,46
7685,60,46
7686,60,46
7687,77,72
7688,71,59
7689,77,72
7690,60,46
7691,60,46
7692,60,46
7693,60,46
7694,60,46
7695,60,46
7696,60,46
7697,60,46
7698,60,46
7699,5,58
7700,77,72
7701,60,46
7702,60,46
7703,77,72
7704,44,30
7705,71,59
7706,77,72
7707,60,46
7708,5,58
7709,77,72
7710,14,97
7711,60,46
7712,60,46
7713,60,46
7714,5,58
7715,60,46
7716,5,58
7717,60,46
7718,60,46
7719,60,46
7720,60,46
7721,60,46
7722,72,77
7723,60,46
7724,5,58
7725,33,21
7726,60,46
7727,77,72
7728,77,72
7729,60,46
7730,60,46
7731,60,46
7732,77,72
7733,5,58
7734,60,46
7735,5,58
7736,5,58
7737,60,46
7738,60,46
7739,5,58
7740,77,72
7741,60,46
7742,50,60
7743,77,72
7744,5,58
7745,5,58
7746,77,72
7747,5,58
7748,60,46
7749,60,46
7750,60,46
7751,60,46
7752,60,46
7753,14,97
7754,60,46
7755,60,46
7756,5,58
7757,5,58
7758,77,72
7759,60,46
7760,60,46
7761,62,78
7762,60,46
7763,77,72
7764,60,46
7765,5,58
7766,60,46
7767,77,72
7768,60,46
7769,60,46
7770,60,46
7771,5,46
7772,7,11
7773,60,46
7774,77,72
7775,60,46
7776,0,67
7777,77,72
7778,60,46
7779,60,46
7780,60,46
7781,60,46
7782,14,97
7783,5,58
7784,5,58
7785,5,58
7786,60,46
7787,77,72
7788,62,78
7789,34,11
7790,60,46
7791,77,72
7792,60,46
7793,77,72
7794,7,11
7795,60,46
7796,77,72
7797,77,72
7798,60,46
7799,16,32
7800,60,46
7801,7,11
7802,60,46
7803,60,46
7804,60,46
7805,60,46
7806,60,46
7807,71,59
7808,49,39
7809,60,46
7810,5,58
7811,5,46
7812,50,60
7813,7,11
7814,60,46
7815,60,46
7816,60,46
7817,60,46
7818,60,46
7819,60,46
7820,5,58
7821,5,58
7822,77,72
7823,60,46
7824,60,46
7825,60,46
7826,5,58
7827,62,78
7828,60,46
7829,14,97
7830,77,72
7831,77,72
7832,7,11
7833,60,46
7834,5,58
7835,60,46
7836,5,58
7837,5,58
7838,5,58
7839,5,58
7840,60,46
7841,60,46
7842,60,46
7843,5,58
7844,60,46
7845,60,46
7846,5,58
7847,7,11
7848,60,46
7849,77,72
7850,5,58
7851,62,78
7852,60,46
7853,14,97
7854,5,58
7855,77,72
7856,60,46
7857,5,58
7858,77,72
7859,60,46
7860,77,72
7861,67,15
7862,5,58
7863,5,58
7864,5,58
7865,5,58
7866,77,72
7867,72,77
7868,5,58
7869,60,46
7870,77,72
7871,60,46
7872,60,46
7873,60,46
7874,60,46
7875,60,46
7876,14,97
7877,62,78
7878,60,46
7879,60,46
7880,72,77
7881,60,46
7882,60,46
7883,5,58
7884,60,46
7885,60,46
7886,60,46
7887,77,72
7888,5,58
7889,5,58
7890,5,58
7891,60,46
7892,60,46
7893,60,46
7894,60,46
7895,60,46
7896,60,46
7897,77,72
7898,60,46
7899,60,46
7900,67,15
7901,5,58
7902,60,46
7903,60,46
7904,60,46
7905,72,77
7906,34,11
7907,5,58
7908,60,46
7909,60,46
7910,60,46
7911,33,21
7912,60,46
7913,5,58
7914,60,46
7915,5,58
7916,72,77
7917,60,46
7918,0,67
7919,71,59
7920,5,58
7921,60,46
7922,60,46
7923,5,58
7924,5,46
7925,60,46
7926,60,46
7927,60,46
7928,5,58
7929,60,46
7930,60,46
7931,60,46
7932,60,46
7933,50,90
7934,77,72
7935,5,58
7936,77,72
7937,77,72
7938,77,72
7939,60,46
7940,77,72
7941,62,78
7942,60,46
7943,60,46
7944,60,46
7945,5,58
7946,60,46
7947,77,72
7948,77,72
7949,49,39
7950,60,46
7951,60,46
7952,60,46
7953,33,21
7954,7,11
7955,77,72
7956,60,46
7957,5,58
7958,60,46
7959,77,72
7960,60,46
7961,60,46
7962,60,46
7963,60,46
7964,60,46
7965,5,58
7966,60,46
7967,60,46
7968,77,72
7969,7,11
7970,60,46
7971,60,46
7972,60,46
7973,60,46
7974,77,72
7975,5,58
7976,60,46
7977,60,46
7978,60,46
7979,62,78
7980,60,46
7981,14,97
7982,60,46
7983,5,58
7984,50,60
7985,60,46
7986,40,41
7987,5,58
7988,5,58
7989,60,46
7990,77,72
7991,4,91
7992,67,15
7993,60,46
7994,60,46
7995,60,46
7996,60,46
7997,40,41
7998,77,72
7999,49,39
8000,5,58
8001,60,46
8002,60,46
8003,60,46
8004,60,46
8005,60,46
8006,60,46
8007,50,90
8008,60,46
8009,60,46
8010,7,11
8011,5,58
8012,60,46
8013,60,46
8014,60,46
8015,5,58
8016,71,59
8017,33,21
8018,77,72
8019,77,72
8020,77,72
8021,5,58
8022,67,15
8023,77,72
8024,77,72
8025,60,46
8026,16,32
8027,60,46
8028,77,72
8029,60,46
8030,60,46
8031,60,46
8032,5,58
8033,7,11
8034,0,67
8035,40,41
8036,14,97
8037,60,46
8038,60,46
8039,77,72
8040,77,72
8041,5,58
8042,77,72
8043,5,46
8044,14,97
8045,60,46
8046,5,58
8047,60,46
8048,34,11
8049,60,46
8050,60,46
8051,5,58
8052,72,77
8053,60,46
8054,5,58
8055,5,58
8056,5,58
8057,60,46
8058,14,97
8059,14,97
8060,14,97
8061,14,97
8062,14,97
8063,14,97
8064,14,97
8065,14,97
8066,14,97
8067,14,97
8068,14,97
8069,14,97
8070,14,97
8071,14,97
8072,14,97
8073,14,97
8074,14,97
8075,14,97
8076,14,97
8077,14,97
8078,14,97
8079,14,97
8080,14,97
8081,14,97
8082,14,97
8083,14,97
8084,14,97
8085,14,97
8086,14,97
8087,14,97
8088,14,97
8089,14,97
8090,14,97
8091,14,97
8092,14,97
8093,14,97
8094,14,97
8095,14,97
8096,14,97
8097,14,97
8098,14,97
8099,77,72
8100,60,46
8101,71,59
8102,60,46
8103,5,58
8104,60,46
8105,60,46
8106,60,46
8107,60,46
8108,60,46
8109,60,46
8110,60,46
8111,60,46
8112,60,46
8113,5,46
8114,67,15
8115,50,90
8116,60,46
8117,60,46
8118,77,72
8119,60,46
8120,5,58
8121,60,46
8122,60,46
8123,60,46
8124,71,59
8125,5,58
8126,77,72
8127,77,72
8128,60,46
8129,7,11
8130,60,46
8131,60,46
8132,5,58
8133,60,46
8134,60,46
8135,60,46
8136,60,46
8137,50,90
8138,60,46
8139,60,46
8140,60,46
8141,7,11
8142,60,46
8143,60,46
8144,5,58
8145,50,60
8146,60,46
8147,77,72
8148,60,46
8149,7,11
8150,60,46
8151,71,59
8152,50,60
8153,60,46
8154,34,11
8155,60,46
8156,60,46
8157,60,46
8158,33,21
8159,71,59
8160,62,78
8161,5,58
8162,60,46
8163,60,46
8164,5,58
8165,60,46
8166,71,59
8167,33,21
8168,77,72
8169,77,72
8170,60,46
8171,60,46
8172,60,46
8173,60,46
8174,60,46
8175,60,46
8176,33,21
8177,60,46
8178,5,58
8179,60,46
8180,60,46
8181,60,46
8182,60,46
8183,60,46
8184,60,46
8185,60,46
8186,60,46
8187,50,60
8188,60,46
8189,60,46
8190,60,46
8191,60,46
8192,60,46
8193,60,46
8194,60,46
8195,60,46
8196,5,58
8197,5,58
8198,60,46
8199,60,46
8200,60,46
8201,60,46
8202,77,72
8203,60,46
8204,7,11
8205,60,46
8206,5,58
8207,5,58
8208,5,46
8209,60,46
8210,14,97
8211,60,46
8212,5,58
8213,7,11
8214,60,46
8215,14,97
8216,77,72
8217,60,46
8218,60,46
8219,60,46
8220,60,46
8221,60,46
8222,60,46
8223,60,46
8224,60,46
8225,60,46
8226,60,46
8227,60,46
8228,60,46
8229,77,72
8230,60,46
8231,60,46
8232,60,46
8233,60,46
8234,77,72
8235,60,46
8236,60,46
8237,60,46
8238,60,46
8239,77,72
8240,60,46
8241,50,60
8242,5,58
8243,60,46
8244,60,46
8245,60,46
8246,77,72
8247,60,46
8248,60,46
8249,60,46
8250,60,46
8251,60,46
8252,60,46
8253,60,46
8254,60,46
8255,60,46
8256,60,46
8257,77,72
8258,60,46
8259,7,11
8260,60,46
8261,33,21
8262,5,58
8263,5,58
8264,60,46
8265,60,46
8266,60,46
8267,5,46
8268,5,58
8269,62,78
8270,60,46
8271,60,46
8272,14,97
8273,60,46
8274,33,21
8275,60,46
8276,77,72
8277,60,46
8278,60,46
8279,71,59
8280,60,46
8281,60,46
8282,60,46
8283,60,46
8284,5,58
8285,60,46
8286,60,46
8287,71,59
8288,49,39
8289,60,46
8290,60,46
8291,60,46
8292,60,46
8293,60,46
8294,60,46
8295,60,46
8296,60,46
8297,5,58
8298,60,46
8299,5,58
8300,60,46
8301,60,46
8302,5,58
8303,60,46
8304,60,46
8305,60,46
8306,60,46
8307,60,46
8308,60,46
8309,60,46
8310,60,46
8311,60,46
8312,60,46
8313,5,46
8314,60,46
8315,60,46
8316,60,46
8317,5,58
8318,14,97
8319,5,58
8320,7,11
8321,60,46
8322,60,46
8323,60,46
8324,60,46
8325,5,58
8326,60,46
8327,60,46
8328,60,46
8329,77,72
8330,7,11
8331,60,46
8332,5,58
8333,60,46
8334,60,46
8335,60,46
8336,77,72
8337,60,46
8338,5,58
8339,60,46
8340,60,46
8341,60,46
8342,60,46
8343,60,46
8344,60,46
8345,60,46
8346,60,46
8347,33,21
8348,60,46
8349,60,46
8350,60,46
8351,60,46
8352,60,46
8353,60,46
8354,60,46
8355,60,46
8356,60,46
8357,60,46
8358,5,46
8359,60,46
8360,60,46
8361,77,72
8362,60,46
8363,60,46
8364,50,60
8365,60,46
8366,40,41
8367,0,67
8368,60,46
8369,77,72
8370,60,46
8371,7,11
8372,60,46
8373,60,46
8374,60,46
8375,60,46
8376,5,58
8377,7,11
8378,5,58
8379,77,72
8380,60,46
8381,7,11
8382,60,46
8383,60,46
8384,60,46
8385,60,46
8386,63,78
8387,60,46
8388,77,72
8389,71,59
8390,5,46
8391,60,46
8392,60,46
8393,60,46
8394,60,46
8395,60,46
8396,60,46
8397,60,46
8398,71,59
8399,60,46
8400,77,72
8401,60,46
8402,60,46
8403,5,58
8404,5,58
8405,60,46
8406,7,11
8407,60,46
8408,60,46
8409,60,46
8410,60,46
8411,14,97
8412,60,46
8413,60,46
8414,60,46
8415,5,58
8416,5,58
8417,5,58
8418,77,72
8419,60,46
8420,60,46
8421,60,46
8422,60,46
8423,60,46
8424,60,46
8425,60,46
8426,14,97
8427,60,46
8428,50,60
8429,50,60
8430,5,46
8431,72,77
8432,77,72
8433,60,46
8434,60,46
8435,60,46
8436,14,97
8437,60,46
8438,60,46
8439,60,46
8440,71,59
8441,60,46
8442,60,46
8443,60,46
8444,60,46
8445,62,78
8446,60,46
8447,77,72
8448,77,72
8449,60,46
8450,77,72
8451,5,58
8452,5,58
8453,60,46
8454,60,46
8455,5,46
8456,60,46
8457,77,72
8458,60,46
8459,60,46
8460,60,46
8461,60,46
8462,5,58
8463,60,46
8464,60,46
8465,60,46
8466,60,46
8467,60,46
8468,60,46
8469,77,72
8470,60,46
8471,5,58
8472,44,30
8473,60,46
8474,5,58
8475,62,78
8476,60,46
8477,60,46
8478,60,46
8479,5,58
8480,60,46
8481,77,72
8482,5,58
8483,0,67
8484,60,46
8485,60,46
8486,14,97
8487,60,46
8488,60,46
8489,60,46
8490,77,72
8491,60,46
8492,60,46
8493,60,46
8494,60,46
8495,60,46
8496,60,46
8497,60,46
8498,77,72
8499,60,46
8500,5,58
8501,60,46
8502,60,46
8503,60,46
8504,60,46
8505,14,97
8506,77,72
8507,60,46
8508,60,46
8509,60,46
8510,60,46
8511,14,97
8512,77,72
8513,60,46
8514,60,46
8515,60,46
8516,60,46
8517,60,46
8518,60,46
8519,33,21
8520,5,46
8521,60,46
8522,5,58
8523,77,72
8524,62,78
8525,5,58
8526,60,46
8527,60,46
8528,67,15
8529,60,46
8530,60,46
8531,77,72
8532,60,46
8533,77,72
8534,60,46
8535,33,21
8536,60,46
8537,60,46
8538,60,46
8539,60,46
8540,60,46
8541,77,72
8542,60,46
8543,60,46
8544,60,46
8545,60,46
8546,60,46
8547,62,78
8548,60,46
8549,60,46
8550,60,46
8551,60,46
8552,16,87
8553,33,21
8554,44,30
8555,26,73
8556,60,46
8557,60,46
8558,60,46
8559,60,46
8560,60,46
8561,60,46
8562,60,46
8563,60,46
8564,60,46
8565,5,58
8566,60,46
8567,60,46
8568,60,46
8569,5,46
8570,5,58
8571,5,58
8572,5,58
8573,60,46
8574,77,72
8575,60,46
8576,7,11
8577,60,46
8578,50,60
8579,60,46
8580,60,46
8581,14,97
8582,5,58
8583,60,46
8584,50,60
8585,60,46
8586,71,59
8587,60,46
8588,14,97
8589,33,21
8590,60,46
8591,60,46
8592,60,46
8593,60,46
8594,60,46
8595,60,46
8596,60,46
8597,60,46
8598,60,46
8599,60,46
8600,60,46
8601,60,46
8602,60,46
8603,77,72
8604,77,72
8605,7,11
8606,7,11
8607,7,11
8608,33,21
8609,5,58
8610,33,21
8611,7,11
8612,7,11
8613,7,11
8614,7,11
8615,7,11
8616,16,87
8617,14,97
8618,14,97
8619,7,11
8620,77,72
8621,7,11
8622,0,67
8623,77,72
8624,33,21
8625,14,97
8626,7,11
8627,16,87
8628,7,11
8629,7,11
8630,7,11
8631,7,11
8632,33,21
8633,14,97
8634,5,58
8635,7,11
8636,14,97
8637,7,11
8638,77,72
8639,63,78
8640,14,97
8641,33,21
8642,7,11
8643,77,72
8644,7,11
8645,7,11
8646,14,97
8647,14,97
8648,7,11
8649,7,11
8650,7,11
8651,7,11
8652,7,11
8653,7,11
8654,34,11
8655,50,60
8656,7,11
8657,7,11
8658,14,97
8659,14,97
8660,14,97
8661,14,97
8662,14,97
8663,14,97
8664,14,97
8665,14,97
8666,14,97
8667,14,97
8668,14,97
